In 1000 is the main opponent nators, the automated, mec form of Arnold Schwarzene be “humanized,” given that in the first Terminator film fr later installments, where h protecting the innocent fro danger of (ex)termination at character made of practically convincingly portrayed by th 21, Page 6 of 7 determined to avenge their ancestors and destroy all “Solids,” all non-Changelings, everyone that has a defined form.;N
They are the only biological organisms in the Star Trek universe that can be whatever they want: various “solid” forms of life, but also a fire, fog, inanimate objects, operational computer devices, light reflections, etc.;N
In their “natural” state, they are – a familiar picture indeed – some kind of rippling liquid collective life form, a manifold united into an ocean of calm waves, a biological orbifold.;N
They have a faint feeling of individual identity and like to think of themselves as a drop in the “Great Link,” a direct and overall connectedness with the life of their species, in which they are united.;N
Changelings appear as pure protobiological mixture, a (more) dense (compared to Proteus) liquid or gelatinous mass, whose appearance is as ancient as life itself and a fundamental element of its composition.;N
It seems as though Changelings represent the final frontier of both the human and its vision of enhancement, the frontier of thinkability of the enhanced human where it still remains human.;N
But at the same time, it looks as though the contemporary “enhancement movement” has done nothing more than taken both humanists and transhumanists seriously by radicalizing the fears of the first and hopes of the second.;N
To wit, the movement has taken both sides' emancipatory promises of abolishing any ideological misleading at face value, even that which places the “human” as the latest ideologeme.;N
Those promises leads us back, in a way threatening to all traditional (sup)positions – this time with full awareness of the consequences of transhumanism – to the initial question of the entire humanist project.6 Let us take seriously Pico della Mirandola's notion of the human [43, 44] as a “creature of indeterminate image” and as “the free and extraordinary shaper” of his own image, placed by God outside the world so that it could “fashion” itself in the form it preferred.;N
Further, let us affirm the privileged belief, not in theistic terms, but which nonetheless runs through the history of philosophy and anthropology as a secret code word enhanced existence past a c lar, beyond the human thre Humanism itself, it appea relinquishing of the metaphy “human nature” on behalf o prudent, but also more frui regarding different kinds of f they are not completely arb understanding of the past humanity's future image (science) fiction are in this valuable [52].;N
The stories of therefore, should not be read rob us of our humanity, but a effects of some potential line humanity which no longer n Open Access This article is dis Commons Attribution License w reproduction in any medium, p source are credited.;N
 References 1.;N
Bostrom N, Roache R (200 In: Ryberg J, Petersen T, W Macmillan, New York, pp 1 2.;N
Daniels N (2000) Normal ment distinction.;N
Camb Q H 3.;N
Coenen C (2013) Human e Human enhancement scient a European perspective.;N
Ch Strasburg, pp 57–79 4.;N
Moore P (2008) Enhancing enhancement.;N
Wiley, Chich 5.;N
Kurzweil R (2005) The sin biology.;N
Viking, New York Eur J Futures Res (2013) 1:21 15.;N
Shelley M (1818) Frankenstein, or, the modern Prometheus.;N
Lackington, Hughes, Harding, Mavor, & Jones, London.;N
http:// books.google.rs/books?id=5twBAAAAQAAJ&pg=PR1&hl= sr&source=gbs_selected_pages&cad=3#v=onepage&q&f=false.;N
Accessed 12 Novembar 2006 16.;N
Abrams J (2008) The dialectic of enlightenment in Metropolis.;N
In: Sanders S (ed) The philosophy of science fiction film.;N
The University Press of Kentucky, Lexington, pp 153–170 17.;N
McMahon J (2008) The existential Frankenstein.;N
In: Sanders S (ed) The philosophy of science fiction film.;N
The University Press of Kentucky, Lexington, pp 73–89 18.;N
Haynes R (2000) Celluloid scientists: futures visualised.;N
In: Sandison A, Dingley R (eds) Histories of the future: studies in fact, fantasy and science fiction.;N
Palgrave, New York, pp 34–50 19.;N
Nabokov V (1989) The metamorphosis.;N
http://www.kafka.org/index.;N
php?id=191,209,0,0,1,0.;N
Accessed 20 July 2012 20.;N
Bostic A (1998) Automata: seeing cyborg through the eyes of popular culture, computer-generated imagery, and contemporary theory.;N
Leonardo 31:357–361 21.;N
Barad J, Robertson E (2001) The ethics of Star Trek.;N
Harper Perennial, New York 22.;N
Johnson-Smith J (2004) American science fiction TV: star trek, stargate and beyond.;N
Tauris, London 23.;N
Barrett M, Barrett D (2001) Star Trek: the human frontier.;N
Routledge, New York 24.;N
Brasher B (1996) Thoughts on the status of the cyborg: on technological socialization and its link to the religious function of popular culture.;N
J Am Acad Relig 64:809–830 25.;N
Boyd K (1996) Cyborgs in utopia: the problem of radical difference in Star Trek: The Next Generation.;N
In: Harrison T, Projansky S, Ono K, Helford E (eds) Enterprise zones: critical positions on Star Trek.;N
Westview Press, Boulder, pp 95–114 26.;N
Larson D (1997) Machine as messiah: cyborgs, morphs, and the American body politic.;N
Cinema J 36:57–75 27.;N
Tirosh-Samuelson H (2011) Engaging transhumanism.;N
In: Hansell G, Grassie W (eds) H+/−: transhumanism and its critics.;N
Metanexus Institute, Philadelphia, pp 19–54 28.;N
Slusser G (2009) Dimorphs and doubles: J.D.;N
Barnal’s Two cultures and the Tanshuman promise.;N
In: Westfahl G, Slusser G (eds) Science fiction and the two cultures: essays on bridging the gap between the sciences and the humanities.;N
McFarland, Jefferson, pp 96–129 29.;N
Hayles N (1999) How we became posthuman: virtual bodies in cybernetics, literature, and informatics.;N
University of Chicago Press, Chicago 30.;N
Joy B (2000) Technology and humanity reach a crossroads.;N
Bull Am Acad Arts Sci 53:25–27 37.;N
Newman S (2003) Averting th developmental manipulation.;N
38.;N
Grundy S (1998) Shapeshift R (eds) Translation, transfo western University Press, E 39.;N
Steiger B (1999) The were shifting beings.;N
Visible Ink 40.;N
Graves R (1992 [1960]) Th 41.;N
Huxley J (1957) Transhuma http://www.transhumanis Accessed 14 June 2012 42.;N
Clarke B (2008) Posthuman Fordham University Press, N 43.;N
Bible TH (2009) RCK Cybe 44.;N
Pici Mirandulani I (1994 [1 Višnjić, Beograd 45.;N
Gehlen A (1993 [1940]) Der in der Welt.;N
Klostermann, F 46.;N
Sartre J-P (1970 [1946]) L'e Paris 47.;N
Sartre J-P (1982 [1943]) phénoménologique.;N
Gallim 48.;N
Plessner H (1972) Der mens (eds) Philosophische anthrop 49.;N
Plessner H (1972) Homo ab Philosophische anthropolog 50.;N
Plessner H (1975 [1928]) mensch.;N
Einleitung in die ph Berlin 51.;N
Carrel A (1966) L' homme, 52.;N
Hughes J (2004) Citizen cybo to the redesigned human of t 53.;N
Sandel M (2007) The case genetic engineering.;N
Cambr 54.;N
Schneider S (ed) (2009) Sc travel to superintelligence.;N
W 55.;N
Pinscy M (2003) Ethics an University Press, Madison 56.;N
Bernal J (1929) The world, future of the three enemies lsa.umich.edu/~crshalizi/Be 57.;N
Clynes M, Kline N (1995[ Mentor S, Figueroa-Sarr Routledge, New York, pp 4 58.;N
Gray C (1999) Manfred c ;NEur J Futures Res (2014) 2:54 DOI 10.1007/s40309-014-0054-5 ORIGINAL ARTICLE Trans-national diffusion patterns and the future of research: Independence vs.;N
interdependence Steven M.;N
Van Hauwaert Received: 24 September 2014 / Accepted: 26 November 2014 / Published online: 12 December 2014 # The Author(s) 2014.;N
This article is published with open access at Springerlink.com Abstract An extensive literature deals with the socio-political and electoral factors that inspire and explain far right party development.;N
Very often in this discussion, far right parties (FRPs) are hypothesised as independent entities that do not have an influence on - or are influenced by - other far right parties.;N
This critical reflection challenges that assumption and suggests that trans-national diffusion patterns between far right parties are not only underdeveloped in existing explanations of far right development, but are also critical for an improved and more complete understanding of the far right party phenomenon as a whole.;N
In an initial discussion of diffusion, this particular article emphasises its prominence as an explanatory factor of far party development and reflects in more detail upon its role, extent and scope.;N
On a more normative note, a more comprehensive and accurate explanatory model of far right party development could prove to be useful to anticipate future societal evolutions and political developments.;N
Keywords Far right party .;N
Party development .;N
FN .;N
 between individuals, combi such as globalisation, leads Karinthy originally refers t American psychologist Sta evolution’.;N
American socia Nicholas A.;N
Christakis desi atory theory referred to as ‘ indicates social networks ha ual behaviour and their infl we know.;N
Even though in primary scope, it is system looks and in a wide variety For example, in a far r considering FRPs as ration likely to influence one a between them is more exte ‘nodes’ (to use SNA anal form a complex network, w they are a party family [44 54, Page 2 of 10 FRPs indeed play an important role, how is it possible to further define and analyse this role, particularly in the specific context of FRP development and/or success?;N
This critical reflection seeks to clarify and elaborate the enigmatic nature of these questions.;N
It also advocates for a more detailed analysis of the dynamic FRP network, irrespective of the fact that the study of interdependence is relatively uncommon in party politics and largely absent from FRP research.;N
Furthermore, and based on those initial arguments, this critical reflection recognises the role of interdependence and argues for its inclusion in the explanatory framework of FRP development.;N
These theoretical arguments are supported by a number of empirical illustrations.;N
 The broader literature: Interdependence as a systematic hypothesis In the academic literature, the study of interdependence is quite extensive and embraces a widespread application2.;N
The Treaty of Westphalia (1648) resulted in the European-wide dispersion of the territorially bounded nation-state [40].;N
Participatory democracy finds its initial foundation in the French Revolution [9].;N
The third wave of democracy globalised the Carnation revolution in Portugal [30].;N
In the United States, political communication experienced a paradigm shift, which subsequently spread to and throughout most of the Western world [55].;N
Since the 1980s, regulatory capitalism has been gradually spreading from North to South [43].;N
The dynamics that describe these different expressions of interdependence comprise the dissemination of a specific object between socio-political entities or contexts, at a particular time and via a variety of networks.;N
The theorisation and inclusion of these dynamics can add validity and precision to some of the broader, yet more rigid and spatially limited explanatory frame- 1968.;N
In short, numerous s for the inclusion of the int ments [46] and their trans-n Similar analyses of inte party politics.;N
Several studie attitudes and support, both contexts, as early as the 192 have been published on inte [2, 36], policy coordinatio parties [35], the develop communist world upon its [77], the competition betwe ership of Euroscepticism [6 democratic parties [42], tr European green parties [18 pean Parliament [4, 41, 72] tween extreme right parties [45], and even the coopera nationalist parties in East scholars come to assume th role in the right turn of Eur Verrechtsing or droitisation but regardless of its disputed potential influence FRPs ha becoming the subject of a g The general awareness o throughout different literat erations.;N
Seeing how interd age are frequent and import science subfields like intern public policy [64], why is appreciation in the FRP lit and patterns of trans-natio incorporated in explanato ment?;N
More specifically, g exist regarding FRPs’ inf Eur J Futures Res (2014) 2:54 not have internal ideological contradiction or inherent history that might change its implicit connotation.;N
In addition, the term FRP represents simplicity and is relatively uncomplicated, which the current literature often undervalues.;N
Its conceptualisation is based on three broad criteria: a spatial, an attitudinal and a systemic criterion.;N
The spatial criterion refers to the party’s positioning to the right of (most) traditional parties, but to the left of undemocratic and anti-system parties.;N
Since the position of each party changes through time and between sociopolitical contexts through their dependency on demand side factors, supply side factors and the interaction with other parties, it is difficult to standardise this relative distance.;N
Two additional principles contribute to a more exact conceptual placement of FRPs.;N
On one hand, an attitudinal component describes the core political values FRPs propose, most crucially in the form of nationalism, xenophobia, and authoritarianism.;N
On the other hand, a systemic component describes how and to what extent FRPs oppose the ambitions of the societal system and its principal agents (i.e.;N
traditional parties and existing elites).;N
This notion of goal differentiation to criticise, yet remain loyal to the existing system can be described by another core characteristic of FRPs, namely populism [73].;N
Implicitly or explicitly, most research assumes FRPs to be independent from one another, particularly throughout their life cycle.;N
On one hand, the assumption of FRP independence facilitates the composition of separate cause-and-effect models of FRP development.;N
Often, the literature either perceives FRPs as inward-looking and highly conservative agents, or it discerns (developmental) similarities as independent responses to common or similar challenges, without any sort of interdependent process or influence between FRPs [3].;N
On the other hand, some analyses do allow FRPs to be interdependent entities and for their development to be an interdependent process, yet most of those studies do not scrutinise such a stipulation any further [52].;N
In those cases, the specification of interdependence takes the form of an as commonly assumed.;N
The character of globalisation in and agents in disparate loc and importance of global mobilisations in different isolated and independent fr of the paradigm shift/s in socio-political evolutions ha character of modern media, but a few, such dynamics sh making procedures) and inf remain systematically under In theory, FRP independen can be the result of random a indicate these FRP similarit patterns - are either accident external challenges, which similar times.;N
Considering FRPs (most notably their s logical components), this w Moreover, since FRPs are ( following the above-describ rather implausible to assum or electoral) utility and cea national borders [12, 79].;N
In even realistic - to think of d unlikely and implausible hy Despite their considerati of developmental similarit development is not a contin significant heterogeneity b pathways, electoral power participation).;N
In the existi tween FRPs are most often which also allow for an in questioned.;N
More specifica 54, Page 4 of 10 in their developmental trajectories7.;N
Within each wave, the specific dynamics that explain a trend between agents are more complex than shared responses to external circumstances (i.e.;N
demand side factors) or coincidence.;N
Hence, it is essential to expand the scope of the existing framework that describes the development of an FRP within such a wave.;N
The incongruence between existing theorisations and assumptions on one side and pragmatic and empirical observations on the other provide an initial signal that the structural independence hypothesis and the present accounts of FRP development should be revisited.;N
The independent analysis of FRPs is not accurate, nor realistic and ignores certain conditionalities and external dependencies (cf.;N
Galton’s problem)8.;N
Most often, this dilemma is simply ignored [8] or neglected [14] so one does not have to deal with the potential difficulties it brings (e.g.;N
correlated error terms, biased standard errors).;N
To the best of the author’s knowledge and abilities, only three existing studies take into account the potential interdependence between FRPs.;N
Husbands recognises that FRP support levels appear in waves - confirming von Beyme’s original contention and are partially caused by ‘contagion’ [31].;N
DeClair models explicit trans-national links between the far right’s mother party the FN - and other FRPs [15].;N
Thus far, Rydgren has published the most comprehensive effort.;N
He proposes the inclusion of FRP interdependence upon explaining their emergence and he does so by referring to these dynamics as patterns of diffusion [60].;N
These existing research efforts are admirable and serve as initial incentives to go further and resume scientific developments.;N
This critical reflection contributes to the debate by providing an indication of the unlikely nature of the independence hypothesis, and aspires to stimulate future research to explicitly and formally incorporate interdependence between FRPs as part of the explanation of FRP development.;N
In an effort to analyse FRP development more accurately and comprehensively, this study proposes that any and all analytical accounts of FRP development should not be restricted to the are linked both to external ch other by mean of both a struc of values, or culture” [38, p.7 diffusion.;N
This particular de sion exceptional explanatory components: (i) agents (a t object or innovation, (iii) m Put differently, trans-na which a certain innovation one FRP (the transmitter) certain channels while usin agents - here, FRPs - are requiring some initial asso mechanisms and channels o el how trans-national diffu Even though diffusion mo research, Rogers indicates, that experience with the inn sive member in the social s the social system is in a sen an individual” [58, p.44].;N
Specifically, three decisi nence and accuracy of the n context of FRP developme creasing number of FRPs different dimensions (ideol pearance, etc.), eventually ities between these parties unlikely they are the sole re dent developments.;N
Follo scribed earlier, trans-nation patterns are systematic in it is possible to distinguish party for this particular pa ‘pater familias’ [5, 32, 51, 6 an important source of FR Eur J Futures Res (2014) 2:54 framework that includes diffusion dynamics as an imperative analytical construct provides a compromise between the two.;N
Hedstrøm and Swedberg suggest social mechanisms - like diffusion - can cover the middle ground between social laws and description by stipulating a systematic account of how cause-and-effect are linked to one another [29]10.;N
An important advantage of this approach is the ability to provide a more comprehensive and multi-dimensional account of a phenomenon by the analysis of how a (causal) relationship is constructed.;N
In short, this critical reflection suggests future research should examine the validity and complexity of trans-national diffusion patterns between FRPs by going beyond simple cause-and-effect models and by including social mechanisms as an important construct of the explanatory framework of FRP development.;N
Some of the existing explanatory frameworks of FRP development are restricted in their scope to either the explanation of FRP similarities (demand side) or some of their more prevalent differences (supply side).;N
Only on rare occasions are both approaches combined and are frameworks able to explain patterns of variance, i.e.;N
both similarities and differences.;N
The integration of trans-national diffusion as a social and explanatory mechanism would not only complement the more structural and variable-oriented accounts of FRP development, but it would also provide a more comprehensive (explaining both similarities and differences) and dynamic (including processes in addition to variables) explanatory framework of FRP development.;N
 Trans-national diffusion patterns between FRPs This paper suggests that the existence of trans-national diffusion patterns between FRPs, notably as part of their developmental process, is more likely than typically assumed through- FRPs and give a primary dynamics play in the FRP As already indicated, it recent expression of right-w it part of a larger cycle-like would be highly unlikely t neous expression of right-w independent) and do not sh or collective origins.;N
Secon also possible to observe a mental trends or similaritie of their master frames, ideo Different forms of (routes to their causes - are observed FRPs.;N
The subsequent simi ity between FRPs and conn making diffusion between t lack of simultaneous adop similarities indicates some erogeneity as part of this d Particularly the extensiv reason for the pragmatic r dence (or myopic diffusion similarity and potentially o that travel between FRPs nature, more specifically, t 1980s master frame (as us second-wave right-wing e appeal, thus, spatial modell became indispensible.;N
Giv intellectual, financial and new and innovative master as the primary innovator European) FRPs still share understood as the foundati and eventual emergence.;N
S 54, Page 6 of 10 Western Europe.;N
Not only does this stimulate the recognition of trans-national diffusion between FRPs, it also validates the relevance of these dynamics as part of FRP development.;N
Given the overall identification of diffusion patterns, it is then possible to further stipulate the specificities of this process.;N
Since patterns of diffusion are - by definition - spatially and temporally heterogeneous, the roles as transmitter and adopter are not necessarily fixed throughout an FRP’s development.;N
Furthermore, it is necessary to make three specifications regarding the role of FRPs throughout the diffusion process.;N
First, whereas a transmitter can be passive, an adopter cannot, which implies adoption (the receiving process of diffusion) is always conscious and perceived desirable (i.e.;N
utilitymaximising).;N
Second, the social distance between FRPs plays an important role in the diffusion process.;N
Specifically, it is possible to hypothesise that a provision of social proximity between FRPs not only facilitates (i.e.;N
optimises) diffusion, but also is necessary for it to be persistent.;N
Third, upon adoption, an FRP serves best to properly align the object of diffusion to its socio-political context so as to increase its likelihood of direct success.;N
The two most prevalent courses of frame alignment in an FRP context are frame bridging and frame amplification.;N
Frame bridging allows an FRP to link previously unconnected master frame components so as to expand its potential audience.;N
Often times, FRPs divide the electorate in two antagonistic groups with their dualistic frames.;N
Nationalism does this by creating those within and outside the nation.;N
Populism differentiates between ‘the people’ and the ‘elite’.;N
Authoritarianism differs between those who submit to and those who reject authority.;N
Xenophobia emphasises fear of ‘the other’.;N
In this context, it is advantageous for FRPs to generate overlap between several of these antagonistic categories, thereby bridging different audiences.;N
Frame amplification indicates that certain master frame components take priority over others.;N
Because these components are often directly and most adopt a new master frame i interpretation of other FRP effect on the diffusion pro trated by changes in the r associated with a new ma diffusion literature, it is po mechanisms most promine fusion between FRPs: Emu The former does not require latter does.;N
As change agen sise different aspects of a cess, depending on which p ative.;N
Specifically, emula through a master frame’s r primarily influences a mas Through either one of the acquire information (e.g.;N
a m and apply it to its own conte contributing to its successfu The conditions under wh are transmitted between FR inant, yet non-mutually ex personal and impersonal.;N
In to different forms of face-to munication, without an int mation flow.;N
Impersonal ch there is a third agent gui between FRPs.;N
These interv but often times this third a Since this limits the opport communication, imperso organised and more structu these combined channels they can most efficiently ad observe in other national c cessful party development.;N
 Eur J Futures Res (2014) 2:54 conducted with high-ranking party officials and 22 with nonpolitical, yet prominent functionaries.;N
Without committing to an exhaustive and overly detailed analysis, it is possible to draw some broader conclusions from this data collection process.;N
Most importantly, all interviewees - without exception - recognise the importance of other FRPs in their development, as well as the explicit and often formal attention they give to the developments of FRPs in other countries.;N
It also appears this attention is mostly positive, as successful FRPs are extensively highlighted, while some of the more cautious tales often remain silent or even undisclosed.;N
Even though trans-national diffusion is overly present throughout the FRP history, it also appears to be closely linked to individuals, and perhaps even the interpersonal skills of some of the high-ranking FRP officials.;N
In support of this critical reflection’s proposed importance of trans-national diffusion as an explanatory dynamic of FRP development, it was also properly recognised that in addition to diffusion’s more restricted interpretation as a between-FRP dynamic, its wider interpretation also plays an important role in FRP development.;N
The diffusion patterns with other domestic parties, as well as with both more traditional and more extreme parties in further-away contexts, are typically also identified as contributing factors to the FRP development.;N
Based on the policy diffusion literature, it is possible to theorise learning as a more complete and all-encompassing mechanism, with particular benefits for an agent’s long-term development.;N
In an FRP context, this hypothesis can be initially substantiated by empirical evidence.;N
FRPs that have used learning mechanisms and interpersonal channels as a foundation of their trans-national diffusion dynamics all seem to have experienced successful emergence.;N
Those that systematically continue to do this after their emergence appear to have consolidated and develop into successful political parties (e.g.;N
FN, VB, SVP, LN, etc.), whereas those that did not uphold ‘learning’ failed to (or have yet to) consolidate into a CD, BNP, FNb/DNb).;N
T national diffusion cannot s for FRP development, rath one piece of the ‘explanato Social distance plays a diffusion process.;N
Origina there was nothing that ser these parties.;N
Yet, the initia frame led to trans-nationa eventually resulting in FRP proximity between these pa between FRPs subsequent development of more stru companied by comprehens Regardless of the possi tions, the evolution of diffu not as gradual - or linear - a to make two additional spe rate account of trans-natio quite possible, and even l diffusion channels operate imperative to specify that diffusion complement, rath Second, the existence or use preclude or exclude the exis the development of one can Much like the FRPs them channels (and mechanisms Prospective remarks The hypothesis of develo FRPs is widely used throug presumption, most often du sive or appropriate analyt 54, Page 8 of 10 examine whether trans-national diffusion between FRPs occurs as such, and preferably as part of a more systematic effort.;N
Keeping in mind diffusion’s four critical dimensions, one should further analyse these dimensions.;N
Who are the agents in this particular trans-national diffusion process, what are their characteristics that can facilitate or impede trans-national diffusion patterns, and how do their roles vary throughout their life cycle?;N
What exactly are the objects of diffusion, what role do they play in the development of a party, what exactly influences an innovation’s effectiveness and payoff, and to what extent do the innovations need to be aligned with a specific socio-political context?;N
How do the different mechanisms and channels influence diffusion and its potential success, what are the primary factors at the origin of the proposed conditionality, how exactly do these mechanisms and channels influence FRP development, and (how) is it possible to include these dynamics in a formal model of FRP development?;N
In addition to these more ‘descriptive’ questions, a number of ‘why’ questions should also have a place in future research.;N
Why does a particular object diffuse in favour of another object?;N
More specifically, why has the FN’s proposed master frame served as an inspiration for so many FRPs, and not one designed by another FRP?;N
But also more generally, why does trans-national diffusion between FRPs take place at the time it does?;N
These questions - and so many other ‘why ‘questions in social science - are notoriously difficult to answer because of the inherent difficulty of social science to provide complete and comprehensive accounts of the intentions and experiences involved in a widespread phenomenon like trans-national diffusion between FRPs.;N
Nonetheless, regardless of its complexity, future research should not avoid these questions.;N
Acknowledgments I would like to express my gratitude to Pascal Perrineau particularly, but also to Sarah L.;N
de Lange, Michael Minkenberg, Martin Schain, Dominique Reynié and Sylvie Strudel, as well as two anonymous reviewers, for their helpful and constructive 2.;N
Arter D (1999) Scandinavia Press, Manchester 3.;N
Arzheimer K (2009) Contex Western Europe, 1980–2002 4.;N
Attina F (1990) The voting members and the problem 557–579 5.;N
Backes U (1996) Ideolog Parteien-Unterschiede un Jaschke H, Winkler JR (ed Perspectiven der Forschung 6.;N
Barnett JR (1973) Scale Co Communist Party, 1920–64 7.;N
Benford RD, Snow DA (20 ments: An overview and as 8.;N
Boix C, Stokes SC (eds) (2 tive politics.;N
Oxford Handb 9.;N
Boli J (1987) World Polity and Organizations, 1870– Ramirez FO, Boli J (eds) In pp 71–91 10.;N
Braun D, Gilardi F (2006 Towards a Theory of Policy 11.;N
Braun D, Gillardi F, Füglist Integrating the Different S Holzinger K, Jörgens H, Konvergenz von Polit Sozialwissenschaften, pp 39 12.;N
Brooks SM (2005) Interd policy change: The diffusi world.;N
Int Stud Q 49(2):273 13.;N
Caiani M, Della Porta D, W Extreme Right: Germany, University Press, Oxford 14.;N
Caramani D (2008) Compa Oxford 15.;N
DeClair EG (1999) Politics Organization of the French Durham 16.;N
Della Porta D, Kriesi H (20 World: an Introduction.;N
In: Social Movements in a G Macmillian, Basingstoke, p 17.;N
Della Porta D, Rucht D (199 A comparison of Italy and Eur J Futures Res (2014) 2:54 25.;N
Graham ER, Shipan CR, Volden C (2013) The Diffusion of Policy Diffusion Research in Political Science.;N
Br J Pol Sci 43(3):673–701 26.;N
Handl V (2005) Choosing between China and Europe?;N
Virtual inspiration and policy transfer in the programmatic development of the Czech Communist Party.;N
J Communist Stud Transit Pol 21(1):123–141 27.;N
Harmel R, Janda K (1994) An integrated theory of party goals and party change.;N
J Theor Pol 6(3):259–287 28.;N
Hedstrøm P, Sandell R, Stern C (2000) Mesolevel Networks and the Diffusion of Social Movements: The Case of the Swedish Social Democratic Party.;N
Am J Sociol 106(1):145–172 29.;N
Hedstrøm P, Swedberg R (1998) Social Mechanisms: An Analytical Approach to Social Theory.;N
Cambridge University Press, Cambridge 30.;N
Huntington SP (1991) The third wave: Democratization in the late twentieth century.;N
University of Oklahoma Press, Norman 31.;N
Husbands CT (1996) Racism, xenophobia and the extreme right: a five country assessment.;N
In: Bekker S, Carlton D (eds) Racism Xenophobia and Ethnic Conflict.;N
Indicator, Durban, pp 97–118 32.;N
Ignazi P (1997) The extreme right in Europe: a survey.;N
In: Merkl PH, Weinberg L (eds) The Revival of Right-Wing Extremism in the Nineties.;N
Frank Cass, London, pp 47–64 33.;N
Ishiyama JT (1998) Strange bedfellows: explaining political cooperation between communist successor parties and nationalists in Eastern Europe.;N
Nat Natl 4(1):61–85 34.;N
Jahn D (2006) Globalization as ‘Galton’s problem’: The missing link in the analysis of diffusion patterns in welfare state development.;N
Int Organ 60(2):401–431 35.;N
Johansson KM (2002) Party Elites in Multilevel Europe The Christian Democrats and the Single European Act.;N
Part Pol 8(4): 423–439 36.;N
Johansson K, Raunio T (2001) Partisan responses to Europe: Comparing Finnish and Swedish political parties.;N
Eur J Pol Res 39(2):225–249 37.;N
Jordana J, Levi-Faur D (2005) The diffusion of regulatory capitalism in LatinAmerica: Sectoral and national channels in the making of a new order.;N
Ann Am Acad Pol Soc Sci 598(1):102–124 38.;N
Katz E (1968) Diffusion (interpersonal influence).;N
In: Shils DL (ed) International encyclopaedia of the social sciences.;N
Macmillan, London, pp 78–85 39.;N
Kitschelt H, Mansfeldova Z, Markowski R, Tóka G (1999) Post-communist party systems: Competition, representation, and inter-party cooperation.;N
Cambridge University Press, New York, chapter 2 40.;N
Krasner SD (1993) Westphalia and All That.;N
In: Goldstein J, Keohane RO (eds) Ideas and Foreign Policy: Beliefs, Institutions, and Political Change.;N
Cornell University Press, Ithaca, pp 235–264 49.;N
Merton RK (1967) On Socio Merton RK (ed) On theoret Free Press, New York 50.;N
Minkenberg M (2001) The setting and policy effects.;N
W 51.;N
Mudde C (2000) The Ideo University Press, Mancheste 52.;N
Mudde C (2007) Populist ra University Press, Cambridg 53.;N
Mudde C (2010) The populi West Eur Pol 33(6):1167–11 54.;N
Mudde C (2013) Three dec Western Europe: So what?;N
E 55.;N
Norris P (2000) A virtu Communications in.;N
New Y Industrial Democracies 56.;N
Przeworski A, Teune H (1 inquiry.;N
Wiley, New York 57.;N
Rogers EM (1983) Diffusi New York 58.;N
Rogers EM (2003) Diffusi New York 59.;N
Ross MH, Homer E (1976 search.;N
World Pol 29(1):1–2 60.;N
Rydgren J (2005) Is extr Explaining the emergence 44(3):413–437 61.;N
Schain MA (2009) The stat European Union.;N
Eur J Int L 62.;N
Seidman GW (2000) Adjus Transnationalism, and the A Movement Theory?;N
In: Gu Globalizations and Social Transnational Public Sphe Arbor, pp 339–358 63.;N
Simmons BA, Dobbin F, G national diffusion of liberali 64.;N
Simmons BA, Dobbin F, Ga of markets and democracy.;N
65.;N
Sitter N(2002) Opposing E Party Competition.;N
SEI Wor Brighton 66.;N
Snow DA, Benford RD (1 Participant Mobilization.;N
In 67.;N
Snow DA, Rochford BE, 54, Page 10 of 10 75.;N
Volden C, Ting MM, Carpenter DP (2008) A Formal Model of Learning and Policy Diffusion.;N
Am Pol Sci Rev 102(3):319–332 76.;N
von Beyme K (1988) Right‐wing extremism in post‐war Europe.;N
West Eur Pol 11(2):1–18 77.;N
Welsh HA (1994) Political transition processes in Central and Eastern Europe.;N
Comp Pol 26(4):379–394 78.;N
Westin C (2003) Racism perspectives.;N
In: Merkl Extremism in the Twenty97–125 79.;N
Weyland K (2007) Boun Princeton University Press, ;NEur J Futures Res (2013) 1:25 DOI 10.1007/s40309-013-0025-2 ORIGINAL ARTICLE Social network analysis in innovation research: us methods approach to analyze social innovations Nina Kolleck Received: 29 July 2013 / Accepted: 24 September 2013 / Published online: 20 October 2013 # The Author(s) 2013.;N
This article is published with open access at Springerlink.com Abstract The importance of social networks for innovation diffusion and processes of social change is widely recognized in many areas of practice and scientific disciplines.;N
Social networks have the potential to influence learning processes, provide opportunities for problem-solving, and establish new ideas.;N
Thus, they can foster synergy effects, bring together key resources such as know-how of participating actors, and promote innovation diffusion.;N
There is wide agreement regarding the usefulness of empirical methods of Social Network Analysis (SNA) for innovation and futures research.;N
Even so, studies that show the chances of implementing SNA in these fields are still missing.;N
This contribution addresses the research gap by exploring the opportunities of a mixed methods SNA approach for innovation research.;N
It introduces empirical results of the author’s own quantitative and qualitative investigations that concentrate on five different innovation networks in the field of Education for Sustainable Development.;N
Keywords Social network analysis .;N
Social innovations .;N
 Social networks are seen as norms, and innovations are understands individuals wi edging the influence of re behavior.;N
Hence, social n processes and expand oppo consensus regarding the va there is a lack of empirica futures studies that use So most cases, the scientific li networks metaphorically, i SNA methods.;N
At the sa research in innovation and relational information.;N
Hen structural and individual le tivities that are expected to ments are usually modele behavior, on the one ha structural issues, on the 25, Page 2 of 9 background.;N
The third section discusses the value of a social network perspective for innovation research.;N
The methodological approach, along with the empirical case studies used, is outlined in the fourth section.;N
The fifth section shows how a combination of both insights from structure based on quantitative SNA and subjective perceptions revealed with qualitative SNA is helpful for understanding innovation processes.;N
